@relation 'AT: CensusIncome-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Add-Ntest-Clast-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Add-Ntest-C14-weka.filters.unsupervised.attribute.Remove-R2-3,5-9,13-14-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Center_principal components'

@attribute '1    capital-gain-0.002capital-loss+0    age+0    hours-per-week+0    education-num' numeric
@attribute income {>50K,<=50K}

@data
-1077.496321,<=50K
-1077.503455,<=50K
-1077.493049,>50K
-1077.497021,<=50K
-1077.495831,<=50K
2195.503205,<=50K
-1077.497927,<=50K
-1077.496615,<=50K
-1077.501188,<=50K
-1077.497899,<=50K
-1077.498214,<=50K
-1077.49411,<=50K
-1077.492735,<=50K
-1080.912074,<=50K
-1077.495448,<=50K
-1077.496062,<=50K
-1077.496655,<=50K
-1077.49434,<=50K
-1077.49672,<=50K
-1077.496291,<=50K
-963.498386,<=50K
-1077.493838,<=50K
-1077.496895,<=50K
-1077.501413,<=50K
-1077.497415,<=50K
-1077.498214,<=50K
-1077.499351,<=50K
6220.492736,>50K
-1077.495158,<=50K
-1077.500506,<=50K
6220.494019,>50K
-1077.502313,<=50K
-1077.495891,<=50K
-1077.498186,<=50K
-1080.226284,<=50K
-1077.493766,>50K
-1077.499396,<=50K
-1077.495282,<=50K
-1077.497415,<=50K
-1077.495968,>50K
-1077.496636,<=50K
-1077.497275,<=50K
-1077.495421,<=50K
-1077.496636,<=50K
-1077.492517,<=50K
4100.497119,>50K
-1077.496694,<=50K
-1077.497151,<=50K
-1077.496524,<=50K
-1077.497087,<=50K
-1077.495441,<=50K
-1077.49344,<=50K
-1077.497884,<=50K
-1077.496557,<=50K
-1077.495081,<=50K
-1077.493739,<=50K
-1077.491052,<=50K
-1077.495891,<=50K
-1077.497,<=50K
-1077.493002,>50K
-1077.496445,<=50K
-1077.497496,>50K
-1077.494081,>50K
-1077.49619,<=50K
-1077.496116,<=50K
-1077.498357,<=50K
-1077.498857,<=50K
-1077.493556,>50K
-1077.49434,<=50K
-1077.495813,>50K
-1077.49698,<=50K
-1077.498787,<=50K
-1077.496573,<=50K
-1077.496042,<=50K
-1077.497426,>50K
-1081.998579,<=50K
-1077.497204,>50K
-1077.493719,>50K
-1077.496578,<=50K
-1077.493596,>50K
-1077.496449,<=50K
-1077.49807,<=50K
-1077.497966,<=50K
-1077.496636,<=50K
-1077.493813,<=50K
-1077.493397,<=50K
-1077.496166,<=50K
-1077.49289,<=50K
-1077.497496,<=50K
-1077.499947,<=50K
-1077.491835,<=50K
-1077.495049,<=50K
-1077.493413,>50K
-1077.497452,<=50K
-1081.606881,<=50K
-1077.502068,<=50K
-1078.576453,<=50K
-1077.497765,<=50K
-1080.507896,<=50K
-1077.497147,<=50K
-1077.502415,<=50K
-1077.494239,<=50K
-1077.496407,<=50K
98921.353816,>50K
-1077.498928,<=50K
2986.501572,<=50K
-1077.499543,<=50K
-1077.496779,<=50K
13006.485907,>50K
-1077.500572,<=50K
-1077.492982,>50K
-1077.497338,<=50K
-1077.499195,<=50K
-1077.493371,>50K
-1077.500006,<=50K
-1077.49807,<=50K
-1077.494146,>50K
-1077.498458,<=50K
-1077.493026,<=50K
-1077.495747,<=50K
-1077.494762,<=50K
-1077.494442,<=50K
-1080.388854,<=50K
-1077.491963,>50K
-1077.495364,<=50K
-1077.496116,<=50K
-1077.493579,<=50K
-1077.500342,<=50K
1096.502286,<=50K
-1077.497295,<=50K
428.503167,<=50K
-1077.495918,>50K
-1077.497454,<=50K
-1077.500199,<=50K
-1077.495344,<=50K
-1080.78489,>50K
-1077.498229,<=50K
-1077.49415,<=50K
-1077.497783,<=50K
-1077.496779,<=50K
-1077.495325,<=50K
-1077.496349,<=50K
-1077.497694,<=50K
-1077.494627,<=50K
-1077.494956,>50K
-1077.496779,<=50K
-1077.497283,<=50K
-1077.493306,<=50K
-1077.498018,<=50K
-1077.493049,<=50K
-1077.499474,<=50K
-1077.497353,>50K
-1077.49456,<=50K
-1077.498931,<=50K
-1077.496822,<=50K
-1077.494484,<=50K
6610.492753,>50K
-1077.501925,<=50K
98921.354699,>50K
-1077.493336,<=50K
-1077.498787,<=50K
-1077.498772,<=50K
-1077.49315,<=50K
-1077.494771,>50K
-1077.498787,<=50K
-1077.493049,<=50K
-1077.492875,<=50K
-1077.492762,<=50K
-1077.497756,<=50K
-1077.49964,<=50K
-1077.495263,<=50K
-1077.501227,<=50K
6220.492871,>50K
-1077.493739,>50K
-1080.274843,<=50K
-1080.096387,<=50K
-1077.498186,<=50K
-1077.496585,>50K
-1077.494804,<=50K
-1077.494169,>50K
-1077.49358,>50K
-1077.495522,<=50K
-1077.494107,>50K
-1077.493007,<=50K
13946.484316,>50K
-1077.494484,>50K
-1077.495891,<=50K
-1077.495876,>50K
-1077.501653,<=50K
-1077.497997,<=50K
-1077.493293,<=50K
-1077.497038,<=50K
-1077.497353,>50K
-1077.496319,<=50K
-1077.494011,<=50K
-1081.725178,>50K
-1077.502821,<=50K
-1077.497884,<=50K
-1077.496161,<=50K
-1077.496779,<=50K
-1077.497357,<=50K
-1077.495104,>50K
-1077.496837,<=50K
-1077.496794,>50K
-1077.498272,<=50K
-1077.497783,<=50K
-1077.494137,<=50K
-1077.496152,<=50K
-1077.501269,<=50K
4100.49685,>50K
-1077.495174,<=50K
-1077.494667,<=50K
-1077.49686,<=50K
-1077.498197,<=50K
-1077.499032,<=50K
-1077.49415,>50K
-1077.493227,>50K
-1077.493576,<=50K
3787.494494,<=50K
-1077.497368,<=50K
-1077.49634,<=50K
-1077.496779,<=50K
-1077.500911,<=50K
-1077.493049,<=50K
-1077.495102,<=50K
-1077.49467,>50K
-1077.49738,<=50K
-1077.498889,<=50K
-1077.496636,<=50K
-1077.494584,>50K
-1077.497869,<=50K
-1077.501397,<=50K
-1077.496187,<=50K
-1077.493595,<=50K
-1077.492997,<=50K
26750.463301,>50K
-483.504364,<=50K
-1077.495049,<=50K
-1077.497085,<=50K
-1077.496895,<=50K
-1077.493227,>50K
-1080.478567,<=50K
-1077.492422,<=50K
-1077.500009,<=50K
-1077.495441,>50K
-1077.495891,<=50K
-1077.50004,<=50K
-1077.502724,<=50K
-1077.496489,<=50K
-1077.494441,<=50K
-1077.498326,<=50K
-1077.494268,<=50K
-1077.488671,<=50K
-1077.494053,>50K
-1077.496794,<=50K
-1077.495775,<=50K
-1077.494138,<=50K
-1077.496461,<=50K
-1077.495286,<=50K
-1077.496752,<=50K
-1077.493336,<=50K
-1077.49762,<=50K
-1077.496224,>50K
4100.499242,>50K
-1077.497105,<=50K
-1077.49688,>50K
-1077.493576,<=50K
-1077.501366,<=50K
-1077.496231,<=50K
-1077.493727,<=50K
4100.496974,>50K
-1077.499113,<=50K
-1077.495831,>50K
-1077.498687,<=50K
-1077.497353,<=50K
-1077.494627,<=50K
-1077.4978,<=50K
13946.480259,>50K
-1077.49719,<=50K
-1077.496779,<=50K
-1077.497783,<=50K
-1077.499195,<=50K
-1077.493064,<=50K
-1077.497927,<=50K
-1077.498342,<=50K
-1077.492947,<=50K
-1077.497066,<=50K
-1077.496593,<=50K
-1077.496661,<=50K
-1077.49754,<=50K
-1077.497941,<=50K
-1077.496813,<=50K
6610.493757,>50K
-1077.499117,<=50K
-1077.498888,<=50K
-1077.49434,>50K
-1077.498931,<=50K
-1077.498558,<=50K
-1077.494914,>50K
-1077.49315,<=50K
-1077.49916,<=50K
-1077.495958,<=50K
-1077.495325,<=50K
-1077.498214,<=50K
-1077.491052,<=50K
-1077.499524,<=50K
-1077.494713,<=50K
-1077.494967,<=50K
-1077.497783,<=50K
-1077.499645,<=50K
-1077.49458,<=50K
-1077.493068,<=50K
-1077.492413,>50K
-1077.498067,<=50K
-1077.496349,<=50K
-1077.502677,<=50K
-1077.494499,<=50K
-1077.493968,<=50K
-1077.494627,<=50K
-1077.49355,<=50K
-1077.494569,<=50K
-1077.498938,<=50K
-1077.495775,>50K
-1077.495241,<=50K
-1077.492223,<=50K
-1077.497899,<=50K
2986.498865,<=50K
-1077.495418,>50K
-1077.497046,<=50K
-1077.498012,<=50K
-1077.492959,>50K
-1077.495201,>50K
-1077.491288,<=50K
-1077.498888,<=50K
-1077.496185,<=50K
-1077.497904,<=50K
-1077.501696,<=50K
-1077.497325,>50K
-1077.495914,>50K
-1077.490729,<=50K
-1077.493863,>50K
-1077.491575,>50K
-1077.498314,<=50K
-1077.496479,<=50K
-1077.495325,<=50K
-1077.494681,>50K
-1077.495246,<=50K
-1077.491696,>50K
-1077.495325,>50K
-1077.495158,<=50K
-1080.784491,>50K
-1077.49764,<=50K
-1077.492184,<=50K
-1077.493742,<=50K
-1077.490222,<=50K
6610.491343,>50K
-1077.490919,<=50K
-1077.495139,<=50K
-1077.4927,<=50K
-1077.493817,<=50K
-1077.495405,<=50K
-1077.49833,<=50K
3787.499368,<=50K
-1077.494856,<=50K
4100.496028,>50K
-1077.4985,<=50K
-1077.502702,<=50K
-1077.495274,>50K
-1077.498128,<=50K
-1077.496694,<=50K
-1077.4985,<=50K
-1077.494829,<=50K
1098.501829,<=50K
-1077.495488,<=50K
-1077.495705,<=50K
-1077.495755,<=50K
-1077.501882,<=50K
1124.497164,<=50K
-1077.494984,>50K
-1077.500808,<=50K
98921.356968,>50K
-1077.4971,<=50K
-1077.496077,>50K
-1077.498198,<=50K
-1077.496709,>50K
98921.355495,>50K
-1077.491117,>50K
-1077.495745,<=50K
-1077.495899,<=50K
-1077.493553,>50K
-1080.91234,>50K
-1077.492824,>50K
-1080.247529,<=50K
2703.499926,<=50K
2247.498815,<=50K
-1077.49833,<=50K
7536.491699,>50K
-1077.491738,<=50K
-1077.497004,<=50K
-1077.495319,<=50K
26750.463405,>50K
-1077.495732,<=50K
-1077.497707,<=50K
-1077.499074,<=50K
-1077.497438,<=50K
-1081.607164,<=50K
-1077.497038,<=50K
13006.484158,>50K
-1077.495317,>50K
-1077.49964,<=50K
-1077.498237,<=50K
-1077.494662,<=50K
-1077.495735,<=50K
-1077.494301,<=50K
-1077.503117,<=50K
-1077.49218,>50K
-1077.497325,<=50K
-1077.495174,<=50K
-1077.498558,<=50K
-1077.494728,<=50K
-1077.495422,<=50K
-1077.496205,<=50K
-1077.49688,<=50K
-1077.494298,>50K
-1077.498272,<=50K
-1077.495522,>50K
-1077.49916,<=50K
-1077.499668,<=50K
-1077.497692,<=50K
-1077.495761,<=50K
-1077.497927,<=50K
-1077.497698,<=50K
13946.482986,>50K
-1077.503236,<=50K
-1077.494771,<=50K
-1077.498602,<=50K
-1077.492312,<=50K
-1077.493553,>50K
-1077.502111,<=50K
-1077.496185,<=50K
-1077.496046,<=50K
-1077.49807,<=50K
-1077.492129,<=50K
-1077.494584,<=50K
-1077.497702,<=50K
-1077.495573,<=50K
-1077.496135,<=50K
-1077.493263,<=50K
-1077.496732,<=50K
-1077.49299,<=50K
-1077.496306,<=50K
-1077.493809,<=50K
-1077.502111,<=50K
-1077.495128,<=50K
-1077.496135,>50K
-1077.493029,>50K
5771.495789,<=50K
-1077.49854,<=50K
-1077.496256,<=50K
-1077.494329,<=50K
-1077.501653,<=50K
-1077.495379,<=50K
1096.50177,<=50K
-1077.492455,<=50K
-1077.503117,<=50K
-1077.499334,<=50K
-1077.488903,<=50K
13946.482516,>50K
-1077.493193,<=50K
-1077.493623,>50K
-1077.497528,<=50K
-1077.497308,<=50K
-1077.490193,>50K
-1077.495775,<=50K
-1077.500029,<=50K
-1077.499339,<=50K
-1077.494664,<=50K
-1080.920303,<=50K
-1077.497496,<=50K
-1077.495522,<=50K
-1077.495387,>50K
-1077.49479,>50K
-1080.353602,<=50K
13266.483907,>50K
-1077.495612,<=50K
-1077.49731,<=50K
-1077.494624,<=50K
-1077.498644,<=50K
-1077.496259,<=50K
-1077.497148,<=50K
-1077.497291,<=50K
-1077.497617,<=50K
-1077.489505,<=50K
-1077.496318,<=50K
-1077.500342,<=50K
-1077.492514,>50K
-1077.497368,<=50K
-1079.383481,<=50K
2025.498481,>50K
-1077.500595,<=50K
-1077.496813,<=50K
-1077.500808,<=50K
-1077.494289,>50K
-1077.492866,>50K
-1077.502766,<=50K
-1077.497349,<=50K
-1077.496349,<=50K
-1077.496806,<=50K
-1077.495821,<=50K
-1077.488444,<=50K
-1077.49916,<=50K
-1077.496841,<=50K
-1077.49655,<=50K
-1077.497228,<=50K
-1077.497798,>50K
-1077.493856,<=50K
-1081.253755,>50K
-1077.496279,>50K
-1077.500757,<=50K
-1077.499032,<=50K
-1077.492569,<=50K
-1077.495151,<=50K
-1077.498745,<=50K
-1077.495631,<=50K
-1077.494627,<=50K
-1077.495385,>50K
13946.479864,>50K
-1077.495924,<=50K
-1077.498888,<=50K
-1077.500889,<=50K
-1077.493732,<=50K
-1077.495961,<=50K
-1077.495837,<=50K
-1077.495465,<=50K
-1077.496301,>50K
-1077.499598,<=50K
-1077.495856,<=50K
-1077.497128,<=50K
-1077.494755,<=50K
-1077.498376,<=50K
-1077.493896,<=50K
-1077.495313,>50K
-1077.495671,<=50K
-1077.495183,<=50K
-1077.494588,<=50K
-1077.498826,<=50K
-1077.495015,<=50K
-1077.502309,<=50K
-1077.499464,<=50K
-1077.497783,<=50K
-1077.496794,>50K
-1077.497822,<=50K
-1077.499625,<=50K
-1077.500567,<=50K
-1077.48972,<=50K
-1077.493553,<=50K
-1077.497325,>50K
-1077.499576,<=50K
-1080.757121,>50K
-1077.497085,<=50K
-1077.496248,<=50K
-1077.497066,>50K
-1077.498458,<=50K
-1077.4952,<=50K
-1077.496492,<=50K
-1077.487283,<=50K
-1077.497454,>50K
-1077.498888,<=50K
-1080.503328,<=50K
-1077.495119,<=50K
-1080.783944,>50K
-1077.497856,<=50K
-1077.501891,<=50K
-1077.496492,<=50K
-1077.496465,<=50K
-1077.498214,<=50K
-1080.913846,>50K
-1077.494867,>50K
-1077.49764,<=50K
-1077.49915,<=50K
-1077.495899,<=50K
-1077.50085,<=50K
-1077.493336,>50K
-1077.493596,>50K
-1077.490294,<=50K
-1077.496608,>50K
13946.481039,>50K
-1077.500936,<=50K
-1080.694751,>50K
-1077.493049,<=50K
-1077.496935,<=50K
-1077.50151,<=50K
-1077.496636,<=50K
-1077.495174,<=50K
-1077.498473,<=50K
-1080.959361,<=50K
-1077.496922,<=50K
-1077.498442,<=50K
-1077.496601,<=50K
-1077.500296,<=50K
-1077.494945,>50K
-1077.489004,>50K
-1077.496019,<=50K
-1077.49391,<=50K
26750.462955,>50K
-1077.49739,<=50K
-1077.491032,>50K
-1077.494844,>50K
-1077.492267,>50K
-1077.494673,<=50K
-1077.49622,>50K
-1077.493007,<=50K
-1077.492692,<=50K
3935.494801,<=50K
-1077.499119,<=50K
-1077.497721,<=50K
-1077.49619,<=50K
6220.492297,>50K
1807.500506,<=50K
-1077.493696,<=50K
1329.501784,<=50K
-1077.495461,>50K
-1077.496205,<=50K
-1077.495651,>50K
-1077.497783,<=50K
-1077.496593,<=50K
-1077.493417,<=50K
-1077.495876,<=50K
-1077.493406,<=50K
-1077.492676,<=50K
-1077.496465,<=50K
-1077.494484,>50K
-1077.4985,<=50K
-1077.494484,<=50K
-22.50393,<=50K
-1077.498989,<=50K
-1077.494627,<=50K
-1077.496391,>50K
-1077.499873,<=50K
-1077.49807,<=50K
-1077.497827,<=50K
-1077.496497,<=50K
-1077.497496,>50K
-1077.498784,<=50K
-1077.497066,<=50K
-1077.495994,<=50K
-1077.496216,<=50K
-1077.499586,<=50K
-1081.310814,<=50K
-1077.495999,<=50K
-1077.496593,<=50K
-1077.496077,>50K
-1077.49434,<=50K
6610.495078,>50K
-1077.497927,<=50K
-1077.494034,<=50K
-1077.498958,<=50K
-1077.498214,<=50K
-1077.50028,<=50K
-1077.494254,<=50K
-1077.496538,<=50K
-1080.786883,>50K
-1077.495607,<=50K
-1077.492153,<=50K
-1077.495918,<=50K
-1077.49833,<=50K
-1077.494933,<=50K
-1077.502068,<=50K
13946.481489,>50K
-1077.495689,<=50K
-1081.630324,>50K
-1080.758683,>50K
-1077.495631,<=50K
-1077.493049,>50K
-1077.497783,<=50K
-1077.492436,<=50K
-1077.499001,<=50K
-1077.496162,<=50K
-1080.741245,<=50K
-1081.266853,<=50K
-1077.493794,<=50K
-1077.497756,<=50K
-1077.502415,<=50K
-1077.49847,<=50K
-1077.49313,>50K
-1077.496608,<=50K
-1077.502702,<=50K
6220.493143,>50K
-1077.497535,<=50K
-1077.498115,<=50K
-1077.496636,<=50K
-1077.49755,<=50K
-1077.493022,<=50K
13946.482795,>50K
-1077.495058,<=50K
-1077.491187,>50K
-1077.493603,>50K
-1077.499836,<=50K
-1077.50056,>50K
-1077.492672,>50K
-1077.496922,<=50K
-1077.496321,<=50K
-1077.497927,<=50K
-1077.497182,<=50K
-1077.497454,<=50K
-1077.49641,<=50K
-1077.495876,<=50K
-1077.499769,<=50K
-1077.492433,<=50K
-1077.497496,<=50K
2986.501405,<=50K
-1077.497454,<=50K
3709.498839,>50K
2059.49744,<=50K
-1077.495775,<=50K
-1077.492165,>50K
8.505509,<=50K
4100.494838,>50K
-1077.497078,>50K
-1077.496895,<=50K
-1077.497884,<=50K
3308.496081,>50K
-1077.496736,<=50K
-1077.498324,>50K
-1080.915023,>50K
-1077.492547,>50K
-1077.498702,<=50K
-1077.495167,<=50K
-1077.49389,<=50K
-1077.498592,<=50K
-1077.494762,<=50K
-1077.494096,<=50K
-1077.494597,<=50K
-1077.491854,>50K
-1077.49655,<=50K
-1077.497066,<=50K
-1077.498931,<=50K
-1077.499443,<=50K
-1077.493464,<=50K
-1077.49425,>50K
-1077.492513,<=50K
-1077.494053,<=50K
-1077.498303,<=50K
-1077.496507,<=50K
-1077.498132,<=50K
-1077.500904,<=50K
-1077.495158,>50K
-1077.497466,>50K
-1077.495599,<=50K
-1077.496205,<=50K
-1077.49366,<=50K
2386.49758,<=50K
-1077.4985,<=50K
-1077.496074,<=50K
-1077.494345,<=50K
-1077.498396,<=50K
-1077.497783,<=50K
-1077.496651,<=50K
-1077.499032,<=50K
-1077.498582,<=50K
-1077.493042,<=50K
-1077.49973,<=50K
-1077.499195,<=50K
-1077.496185,<=50K
-1077.497306,<=50K
-1077.492503,<=50K
-1077.501653,<=50K
-1077.497496,>50K
-1077.497038,<=50K
-1077.49731,<=50K
-1077.494708,<=50K
-1077.497411,<=50K
-1077.492859,>50K
-1077.497454,<=50K
-1077.494588,<=50K
-1077.499074,<=50K
-1077.498377,<=50K
-1077.498888,<=50K
-1077.493263,<=50K
-1077.497679,<=50K
-1077.49897,<=50K
-1077.49456,<=50K
-1077.501552,<=50K
-1077.495813,<=50K
-1077.497512,<=50K
-1077.495275,<=50K
-1077.493603,<=50K
-1077.497512,<=50K
-1077.491519,<=50K
-1077.495831,<=50K
-1077.501793,<=50K
-1080.390002,<=50K
-1077.496349,<=50K
-1077.497884,<=50K
-1077.49807,<=50K
7536.490158,>50K
-1077.492906,<=50K
-1077.497783,<=50K
-1077.494627,<=50K
98921.352912,>50K
-1077.496492,<=50K
-1077.492537,<=50K
-1077.49695,<=50K
-1077.493739,>50K
-1077.496062,>50K
-1077.496903,<=50K
-1077.494441,<=50K
6220.492611,>50K
6220.497016,>50K
-1077.495015,>50K
-1077.497899,<=50K
-1077.495116,<=50K
-1077.4984,<=50K
-1077.494045,<=50K
-1080.787504,>50K
-1077.49712,<=50K
-1077.501882,<=50K
-1077.494987,>50K
-1077.498545,<=50K
-1077.49764,<=50K
-1077.495097,<=50K
-1077.495705,>50K
-1077.496752,<=50K
-1077.493693,<=50K
-1077.496205,<=50K
-1077.498745,<=50K
-1077.496042,>50K
-1077.495456,>50K
-1077.494991,<=50K
1899.497621,<=50K
-1077.495072,>50K
-1077.497353,<=50K
13946.481554,>50K
-1077.494088,>50K
-1077.497927,<=50K
-1077.495344,<=50K
-1077.495612,<=50K
-1077.503422,<=50K
-1077.500442,<=50K
-1077.493868,>50K
-1077.497066,<=50K
-1077.501366,<=50K
-1077.497333,<=50K
-1077.492744,<=50K
-1077.497373,>50K
-1077.497107,<=50K
-1077.495094,<=50K
-1077.495735,<=50K
-1077.493072,>50K
-1077.494627,<=50K
-1077.496039,<=50K
-1077.498644,<=50K
-1077.497694,>50K
-1077.498745,<=50K
-1077.49686,<=50K
-1077.496267,<=50K
-1077.494387,>50K
-1077.485315,<=50K
-1077.498745,<=50K
-1077.497571,<=50K
-1077.497454,>50K
-1080.786213,>50K
-1077.492866,<=50K
-1077.495018,<=50K
-1077.497752,<=50K
-1077.496779,<=50K
-1077.497927,<=50K
-1077.497244,<=50K
-1077.49273,>50K
-1077.496895,<=50K
-1077.493735,<=50K
-1077.496752,>50K
-1077.502243,<=50K
-1077.496798,<=50K
-1077.496403,<=50K
-1077.49833,<=50K
-1077.495142,<=50K
2703.500364,<=50K
-1077.500649,<=50K
-1077.497038,>50K
-1077.497021,<=50K
6220.494477,>50K
-1077.494771,<=50K
-1080.509238,<=50K
-1077.49384,>50K
-1077.494669,<=50K
-1077.49487,<=50K
-1077.498411,<=50K
-1081.60507,>50K
-1077.494157,<=50K
-1077.493766,<=50K
-1077.493355,<=50K
-1077.495201,<=50K
-1077.493425,<=50K
-1077.495802,<=50K
-1077.495201,<=50K
-1077.491819,<=50K
-1077.502309,<=50K
6818.497447,>50K
-1077.497353,<=50K
-1077.496445,>50K
-1077.498745,<=50K
-1077.495325,<=50K
-1077.501646,<=50K
-1077.492692,>50K
-1077.495871,>50K
-1080.758942,>50K
-1077.496205,<=50K
-1077.499497,<=50K
12472.485542,>50K
-1077.496349,<=50K
-1077.496636,<=50K
-1077.502724,<=50K
-1077.497927,<=50K
-1077.497454,<=50K
-1077.495631,<=50K
-1077.49588,<=50K
24158.466188,>50K
-1081.399815,>50K
-1077.495874,>50K
-1077.496453,<=50K
-1077.494625,>50K
-1077.49774,<=50K
-1077.494565,<=50K
-1077.497434,<=50K
-1077.497182,<=50K
-1077.494689,<=50K
-1077.49719,<=50K
-1077.495856,<=50K
-1077.492274,<=50K
-1077.49503,>50K
-1077.495468,<=50K
-1077.497597,<=50K
-1077.496349,<=50K
-1077.493684,<=50K
-1077.500529,<=50K
3935.495243,<=50K
-1077.498644,<=50K
-1081.610237,<=50K
-1077.496445,<=50K
-1077.499051,<=50K
3430.496211,<=50K
13946.483377,>50K
-1080.472439,<=50K
-1077.498171,<=50K
-1081.399478,<=50K
-1077.497598,>50K
-1080.915701,>50K
-1077.497023,<=50K
-1077.495918,>50K
-1077.498737,<=50K
-1077.497081,<=50K
719.503174,<=50K
-1077.492619,>50K
-1077.491998,>50K
-1077.495263,<=50K
-1077.498931,<=50K
-1077.496736,<=50K
-1077.497927,<=50K
98921.353172,>50K
-1077.495689,<=50K
-1077.495756,<=50K
-1077.49764,<=50K
-1077.499462,<=50K
-1077.495445,<=50K
1268.504428,<=50K
-1077.493232,<=50K
-1077.502119,<=50K
1899.499881,<=50K
-1077.492715,>50K
-1077.493413,<=50K
-1077.491471,<=50K
-1077.495278,<=50K
-1077.498171,<=50K
-1077.495709,>50K
-1077.497927,<=50K
-1077.494595,>50K
1557.501288,<=50K
-1077.496329,>50K
-1077.493146,>50K
-1077.497322,<=50K
-1077.501839,<=50K
-1077.500065,<=50K
-1077.495856,<=50K
-1077.495302,<=50K
-1077.494914,<=50K
-1077.498888,<=50K
-1077.4985,<=50K
-1080.786428,>50K
7536.491476,>50K
-1077.495317,>50K
-1077.495015,>50K
-1077.495058,<=50K
-1077.498122,<=50K
-1077.499074,<=50K
-1077.494484,<=50K
-1077.495918,<=50K
-1077.496578,<=50K
-1077.497353,<=50K
-1077.498214,<=50K
-1077.495158,>50K
4100.498606,>50K
-1077.494759,<=50K
-1077.496472,>50K
2059.502879,<=50K
-1077.495631,<=50K
6610.494308,>50K
-1077.497911,<=50K
-1077.50047,<=50K
98921.358058,>50K
-1077.49973,<=50K
-1077.489698,>50K
-1077.492567,>50K
-1077.497739,<=50K
-1077.497066,<=50K
-1077.492591,>50K
-1077.495488,<=50K
13946.481287,>50K
-1077.493851,<=50K
-1077.498186,<=50K
-1077.50151,<=50K
-1077.500842,<=50K
-1077.498931,<=50K
-1077.498787,<=50K
-1077.495307,<=50K
-1077.502724,<=50K
-1077.496864,<=50K
-1077.49807,<=50K
-1077.492847,<=50K
-1077.498214,<=50K
-1077.497884,<=50K
-1077.494255,>50K
-1077.49415,<=50K
6610.49323,>50K
-1077.496492,<=50K
-1077.49348,<=50K
-1077.49743,<=50K
-1077.49384,<=50K
-1077.49311,<=50K
98921.359326,>50K
-1077.494833,<=50K
-1077.493306,<=50K
-1077.49764,<=50K
-1077.49688,>50K
-1077.498314,<=50K
-1077.495671,>50K
-1077.492897,>50K
-1077.494627,<=50K
-1080.273522,<=50K
-1077.494771,<=50K
-1077.496349,<=50K
-1077.495263,<=50K
-1077.496303,<=50K
-1077.494441,>50K
-1077.498186,<=50K
-1077.492574,>50K
-1077.501223,<=50K
-1077.49731,>50K
-1077.49774,<=50K
-1077.494034,<=50K
-1077.496205,>50K
-1077.498027,<=50K
-1077.496349,<=50K
98921.35484,>50K
-1077.501696,<=50K
-1077.496636,>50K
-1077.496972,<=50K
-1077.49757,>50K
-1077.494368,<=50K
-1077.497301,<=50K
13946.486471,>50K
-1077.494844,<=50K
-1077.494496,<=50K
-1077.499135,<=50K
-1077.498043,>50K
-1077.496492,<=50K
-1077.498664,<=50K
-1077.494321,<=50K
-1082.259819,<=50K
-1077.494379,<=50K
-1077.496608,<=50K
-1077.493812,<=50K
-1080.758252,>50K
-1077.494844,<=50K
-1077.493351,>50K
-1077.492576,<=50K
-1077.497415,<=50K
-1077.494026,>50K
-1077.494456,<=50K
-1077.500118,<=50K
-1077.494677,<=50K
-1077.494034,>50K
-1077.495488,<=50K
-1080.91273,>50K
98921.356177,>50K
-1077.4985,<=50K
-1077.497285,<=50K
-1077.497578,<=50K
-1077.496263,<=50K
-1077.49339,>50K
-1077.498745,<=50K
-1077.500113,<=50K
-1077.496779,<=50K
-1077.492208,<=50K
-1077.494197,>50K
-1077.495005,<=50K
-1077.502177,<=50K
-1077.494887,>50K
-1077.487743,>50K
-1077.494053,<=50K
-1077.497412,<=50K
-1077.493171,>50K
-1077.498171,<=50K
95.511652,<=50K
-1077.492448,<=50K
-1077.497209,<=50K
-1077.494484,>50K
-1077.493452,<=50K
-1077.498214,<=50K
-1080.504639,<=50K
-1077.498129,<=50K
-1077.497917,<=50K
-1079.387642,<=50K
-1077.495646,>50K
-1080.914162,>50K
-1077.496019,<=50K
-1077.497046,<=50K
-1077.498931,<=50K
-1077.49895,<=50K
-1077.498186,<=50K
-1077.496779,<=50K
-1077.496109,<=50K
-1077.493883,<=50K
-1077.496124,<=50K
-1077.497353,>50K
-1077.495015,<=50K
-1077.497536,<=50K
-1080.382616,<=50K
-1077.496608,>50K
-1077.502821,<=50K
-1077.496977,<=50K
-1077.495359,<=50K
-1077.494196,>50K
-1077.498171,<=50K
-1077.496717,<=50K
-1077.498214,<=50K
-1077.497066,<=50K
-1077.494154,<=50K
-1077.503236,<=50K
-1077.495918,<=50K
-1077.496732,<=50K
-1077.491235,<=50K
393.503615,<=50K
-1077.497927,<=50K
-1077.497783,<=50K
-1077.4985,<=50K
-1077.492525,<=50K
-1077.498027,<=50K
-1077.497808,<=50K
-1077.498896,<=50K
-1077.496349,<=50K
-1077.496892,<=50K
13946.480992,>50K
-1077.497209,<=50K
-1077.492312,>50K
-1077.49731,<=50K
-1077.49644,<=50K
-1077.496205,<=50K
-1081.60932,<=50K
-1077.501925,<=50K
